region,crop_type,xland_base,xwater_base,revenue_base,xlandsc,xwatersc,revenuesc,shortage
Santa Cruz,Field and grain,1146.8417,983.3367891,552901.6518,431.3084339,364.0197176,223662.1165,0.22
Santa Cruz,Orchards,2068.315674,5619.0599,7007757.203,1969.335477,5216.318433,6682005.588,0.22
Santa Cruz,Vegetables,11027.79853,12091.25354,134208669.7,10765.6171,11505.43072,131068379.3,0.22
Santa Cruz,Vineyards,590.8877188,1451.911801,6025973.055,585.8970607,1403.657667,5975077.478,0.22
Shasta,Alfalfa and pasture,42091.2059,165023.0522,39576234.72,32166.2382,122967.8443,30223477.16,0.22
Shasta,Field and grain,5334.921008,5118.642528,4031828.873,4932.669575,4573.473283,3718498.194,0.22
Shasta,Orchards,2192.990191,7068.98596,6748423.983,2168.006519,6813.409299,6672269.629,0.22
Shasta,Rice,4987.209719,22613.89292,12353599.05,4800.974126,21225.19442,11892283.01,0.22
Shasta,Vegetables,509.6000544,1287.908374,1141938.848,493.3368442,1214.584508,1107909.928,0.22
Shasta,Vineyards,146.4424543,389.7933968,414389.29,145.3714342,377.2690385,411358.6165,0.22
Sierra,Alfalfa and pasture,18854.00351,74064.12322,19835410.51,15012.72678,57704.39253,15880258.07,0.22
Sierra,Field and grain,698.2882892,550.993201,474378.2914,643.9297435,495.3983743,437450.1137,0.22
Siskiyou,Alfalfa and pasture,127543.6919,363277.9873,136896019.1,99763.98181,277885.2494,106405067.9,0.22
Siskiyou,Field and grain,35426.82115,43879.87679,29143992.58,30234.19284,36514.55823,24873111.92,0.22
Siskiyou,Orchards,50.68077249,145.722356,143295.3178,50.00998221,140.1987914,141398.7188,0.22
Siskiyou,Vegetables,8396.034726,18552.07267,33255296.22,8183.1641,17625.8069,32445534.96,0.22
Siskiyou,Vineyards,3.75211621,8.417189145,14131.66998,3.733616341,8.166295778,14061.99355,0.22
Solano,Alfalfa and pasture,45700.07335,173415.0568,47098542.55,30476.28508,112758.1993,31403448.97,0.22
Solano,Field and grain,48875.04624,73641.86545,33161342.35,39550.89901,51919.19225,27700289.1,0.22
Solano,Orchards,36882.3165,128723.5713,105535535.4,35841.98333,121906.65,102433658.7,0.22
Solano,Vegetables,15526.3938,39043.00838,56386575.96,14012.03379,34406.03983,51627389.56,0.22
Solano,Vineyards,5196.457016,13370.80485,39707533.24,5182.483227,13001.47806,39600755.74,0.22
Sonoma,Alfalfa and pasture,5590.584767,17430.97373,4187265.476,57.33933094,174.3097356,42946.31258,0.22
Sonoma,Field and grain,19937.50974,14641.28419,8158147.724,204.4872802,146.4128403,83673.31032,0.22
Sonoma,Orchards,2358.334133,6594.329405,5367250.047,1336.790523,3570.107818,3297673.171,0.22
Sonoma,Vegetables,1092.339696,1873.950499,2487210.983,833.2857661,1391.362797,1914510.785,0.22
Sonoma,Vineyards,61842.41286,143034.9151,716779994.6,61154.01744,137906.6602,708801197.5,0.22
Stanislaus,Alfalfa and pasture,43134.51194,190892.8909,78321466.6,10478.24016,46921.47825,18051109.21,0.22
Stanislaus,Field and grain,64549.17547,133666.7483,107234176.1,46617.62362,89476.90797,74924253.36,0.22
Stanislaus,Orchards,242477.1743,895909.5798,1307278791,225309.3538,811298.2978,1211997243,0.22
Stanislaus,Rice,392.6881319,1898.222857,1069600.539,302.436832,1425.406432,823774.8289,0.22
Stanislaus,Vegetables,19450.20496,47680.65222,227655612.8,15329.54563,37316.14617,211641179.7,0.22
Stanislaus,Vineyards,7655.698808,23721.06421,41427860.24,7514.577608,22701.70707,40664200.45,0.22
Sutter,Alfalfa and pasture,8011.218445,30198.62609,11651069.05,1073.069853,3719.780735,2186556.545,0.22
Sutter,Field and grain,29381.03007,57788.22967,25946867.05,12971.04222,18595.15282,13462534.01,0.22
Sutter,Orchards,78821.60213,266422.3155,220221556.2,73688.25921,242509.5003,206104034.7,0.22
Sutter,Rice,109958.3348,498592.6298,269707064.4,92289.83953,408015.0685,226369576.6,0.22
Sutter,Vegetables,17952.19952,45281.92523,62960848.81,11096.34117,27771.58515,44760721.16,0.22
Sutter,Vineyards,101.4852521,270.1285042,714754.9608,100.5389228,260.919368,708090.0161,0.22
Tehama,Alfalfa and pasture,21226.11778,83651.44543,29209005.68,9286.415756,35900.26517,12615831.15,0.22
Tehama,Field and grain,10959.12845,13205.65588,7846426.164,6109.476084,6309.951314,4208220.132,0.22
Tehama,Orchards,73355.5121,242802.8043,247005065.7,69079.46066,222535.4247,232311146,0.22
Tehama,Rice,212.3181172,962.7305525,537439.6902,176.2215953,779.0788958,446068.7615,0.22
Tehama,Vegetables,247.8772553,654.1745521,482404.629,210.7089376,542.2433387,410023.3154,0.22
Tehama,Vineyards,260.7351765,694.0122015,1937810.71,258.2755119,670.2785496,1919530.229,0.22
Trinity,Alfalfa and pasture,2632.989154,8081.590921,1822621.567,2083.662556,6235.622162,1442363.827,0.22
Trinity,Field and grain,61.38127301,75.31871313,43408.66177,54.10231802,64.72729892,38261.0055,0.22
Trinity,Orchards,8.60216633,24.73379712,20674.56129,8.50493127,23.84286161,20440.86525,0.22
Trinity,Vegetables,6.47989346,12.02751974,13285.27337,6.345743805,11.48405751,13010.23569,0.22
Trinity,Vineyards,128.6596722,288.624535,531060.5295,128.2505926,280.5141656,529371.997,0.22
Tulare,Alfalfa and pasture,40812.32422,185987.7378,100870736.3,418.5879407,1859.87736,1034571.655,0.22
Tulare,Field and grain,169790.9017,327284.7016,275495492.4,101489.1621,193167.1418,166763649.6,0.22
Tulare,Orchards,367140.4689,1341309.793,3016582416,343112.6749,1220799,2883878405,0.22
Tulare,Vegetables,8278.17954,15484.56734,106924692.6,6113.123199,10998.79909,100133213.5,0.22
Tulare,Vineyards,43485.96417,174331.5767,450253027.1,42931.46417,167805.9153,444511742.3,0.22
Tuolumne,Alfalfa and pasture,1367.348218,6290.057561,1256037.654,1059.78602,4753.333527,973512.9131,0.22
Tuolumne,Field and grain,53.13148707,24.79417191,26926.93555,51.78471881,23.56155044,26244.39599,0.22
Tuolumne,Orchards,165.7325329,569.7345876,481824.5184,163.9826115,549.6337737,476760.3843,0.22
Tuolumne,Vegetables,24.52970184,65.43868706,803420.2199,24.47909579,63.67109093,801762.7223,0.22
Tuolumne,Vineyards,51.8432861,160.6356192,325482.6678,51.6763476,156.1154022,324434.594,0.22
Ventura,Alfalfa and pasture,1707.008105,9466.079749,1772623.353,17.50777544,94.66079654,18180.75234,0.22
Ventura,Field and grain,3008.004015,4240.856237,2405883.202,30.85132323,42.40856195,24675.72516,0.22
Ventura,Orchards,44990.0353,146411.1919,475513137.6,41441.50271,131848.0539,441979874.8,0.22
Ventura,Vegetables,36507.89839,63599.81016,510001011.4,24958.60573,42478.33273,359443714.2,0.22
Ventura,Vineyards,88.89657233,254.3195632,1365432.075,84.21569204,234.9050679,1293534.769,0.22
Yolo,Alfalfa and pasture,39237.9603,145515.9045,50212363.26,17121.48595,61519.49466,22635786.83,0.22
Yolo,Field and grain,77053.53459,132516.6495,57362707.67,53015.66002,78944.48901,40393889.37,0.22
Yolo,Orchards,73384.35481,256474.7747,229220867,70038.14305,238499.0254,218290530,0.22
Yolo,Rice,36389.62069,165004.2874,85872059.8,33571.87617,148421.8785,79222759.22,0.22
Yolo,Vegetables,41723.9384,107315.6973,171870724.4,36659.60292,91876.73244,151462617.9,0.22
Yolo,Vineyards,19923.85755,53032.35423,132374647.9,19816.88189,51428.92081,131663898.7,0.22
Yuba,Alfalfa and pasture,7521.124196,29721.13562,8179555.016,114.2243543,425.1225017,154477.5494,0.22
Yuba,Field and grain,3525.017529,5698.342325,3526816.974,2266.342766,3233.84392,2366806.432,0.22
Yuba,Orchards,31263.87187,104130.1597,94207880.09,29788.1813,96702.56957,89728689.62,0.22
Yuba,Rice,36989.14137,167722.7407,96465469.32,31467.86725,139120.0166,82066316.49,0.22
Yuba,Vegetables,382.4393853,849.2901251,883963.8032,335.9014113,727.108644,776489.8003,0.22
Yuba,Vineyards,259.3487353,690.3218398,1410091.924,256.1225871,664.691263,1392551.196,0.22
Alameda,Alfalfa and pasture,90.89567065,364.9873232,108804.9945,0.932263287,3.64987319,1115.948659,0.23
Alameda,Field and grain,1628.968525,812.2845583,1251440.488,1048.573842,529.8879523,872029.4003,0.23
Alameda,Orchards,1748.469366,6258.914893,9923396.046,1112.104252,3856.669326,6265900.381,0.23
Alameda,Vegetables,164.9887184,222.6218821,1949688.806,151.9929508,199.9593235,1796116.471,0.23
Alameda,Vineyards,2836.622596,7125.903789,27780643.64,2773.872605,6794.062209,27166097.62,0.23
Alpine,Alfalfa and pasture,3570.583967,12647.18616,3002483.465,2819.650075,9736.555005,2374012.772,0.23
Alpine,Orchards,2.03478733,6.185753483,5835.763797,2.013836387,5.969010993,5775.676558,0.23
Alpine,Vegetables,1.80498658,4.002852288,3781.516461,1.690231407,3.65465483,3541.09995,0.23
Amador,Alfalfa and pasture,3941.454316,17822.32222,3482913.285,2494.347225,10938.62463,2394574.67,0.23
Amador,Field and grain,1572.712614,738.2294445,648943.2996,1542.561037,705.9312259,636460.563,0.23
Amador,Orchards,497.5833774,1708.357561,870899.0497,489.5998973,1638.957336,856930.1994,0.23
Amador,Vegetables,9.0629065,24.17741178,296836.9685,9.046952283,23.53147871,296314.4208,0.23
Amador,Vineyards,3708.162607,11489.68442,19744155.73,3695.99684,11165.68914,19679378.96,0.23
Butte,Alfalfa and pasture,7411.880459,29180.78471,6986406.432,76.01928676,291.8078443,71655.45058,0.23
Butte,Field and grain,5480.397691,6073.782912,4238038.227,2765.311289,2328.472861,2022058.838,0.23
Butte,Orchards,104390.6332,356496.8233,355282757.3,96150.28043,319712.5144,325568853,0.23
Butte,Rice,100258.8222,454611.3754,251672589.3,74732.82605,330395.1908,187596497,0.23
Butte,Vegetables,1494.124416,3746.267817,4743562.019,679.7753165,1752.127223,2296583.835,0.23
Butte,Vineyards,201.246893,535.6691841,1551693.229,198.9469174,516.3085352,1533959.506,0.23
Calaveras,Alfalfa and pasture,792.0573766,3643.612084,816481.1034,483.8061502,2169.958794,498724.7023,0.23
Calaveras,Field and grain,487.6662076,227.5727719,113555.2412,418.3882634,190.3626475,97423.56437,0.23
Calaveras,Orchards,1441.328391,5004.189258,2565540.717,1154.519276,3953.455512,2392094.056,0.23
Calaveras,Vegetables,16.88744847,45.05119805,553113.8394,16.82385634,43.75951203,551031.0092,0.23
Calaveras,Vineyards,840.9935737,2605.805565,3523852.567,833.3805874,2517.661399,3491953.345,0.23
Colusa,Alfalfa and pasture,11506.7643,42933.07991,17117995.87,118.0180953,429.3307948,175569.1884,0.23
Colusa,Field and grain,21166.05693,41310.8772,17586284.16,8292.517114,10816.38698,7541213.555,0.23
Colusa,Orchards,96101.24735,339777.2949,395586102.2,88400.93296,304431.5374,363067446.6,0.23
Colusa,Rice,124782.483,565810.918,342635624.2,103964.1443,459627.3834,285471314.7,0.23
Colusa,Vegetables,20026.57944,49154.03668,75833394.99,9278.655872,24013.63113,44199468.4,0.23
Colusa,Vineyards,1363.005073,3627.980559,8686998.649,1346.580002,3494.654541,8582314.833,0.23
Contra Costa,Alfalfa and pasture,12153.73522,54478.75089,19211763.16,7915.982904,35490.31957,14024897.12,0.23
Contra Costa,Field and grain,12993.07796,25340.40381,65697779.99,11874.50152,22477.77855,64317818.72,0.23
Contra Costa,Orchards,2725.183751,9389.896713,20060472.87,2688.435273,9028.939618,19824918.75,0.23
Contra Costa,Vegetables,3675.572713,8539.760726,16137960.49,3113.262267,7072.224473,14477472.76,0.23
Contra Costa,Vineyards,1944.209666,5986.23648,10056902.9,1934.264679,5806.725334,10005460.01,0.23
Del Norte,Alfalfa and pasture,8200.14759,25004.68003,2746874.623,6418.910652,19057.31398,2193576.396,0.23
Del Norte,Field and grain,351.0409307,430.7494755,287406.89,341.1215188,408.113281,279285.594,0.23
Del Norte,Orchards,1.07380461,3.08750893,1995.308107,1.068809021,2.996316463,1986.02547,0.23
Del Norte,Vegetables,322.3115464,598.2518866,700886.6353,320.4289359,579.8885744,696792.7808,0.23
El Dorado,Alfalfa and pasture,455.0391869,1865.262686,489764.7271,4.667068584,18.65262667,5023.22797,0.23
El Dorado,Field and grain,13.11285309,10.34686248,8332.662703,0.134490789,0.103468615,85.4631998,0.23
El Dorado,Orchards,889.2428705,2965.871749,3880227.084,831.4808563,2704.303848,3628754.042,0.23
El Dorado,Vegetables,340.8181236,903.6660287,715876.4071,202.602209,525.912736,424478.4046,0.23
El Dorado,Vineyards,2434.230004,7041.791881,11079351.92,2338.936136,6596.970609,10645623.68,0.23
Fresno,Alfalfa and pasture,45722.99842,205634.9496,77549701.11,468.95383,2056.349475,795381.5499,0.23
Fresno,Field and grain,122665.7152,254711.1328,197905472.7,43229.25144,68589.25881,64544586.14,0.23
Fresno,Orchards,539298.4597,2007623.691,3000981484,478726.9128,1736490.424,2679578592,0.23
Fresno,Rice,1708.258767,8257.585532,4652940.464,719.3190723,3390.202263,1959275.072,0.23
Fresno,Vegetables,143369.071,289605.3313,1477547245,114532.406,220043.4339,1319804152,0.23
Fresno,Vineyards,147940.4853,590430.9594,681082969.7,142308.1152,553753.3426,655152871.1,0.23
Glenn,Alfalfa and pasture,21214.05273,81358.0698,33615601.8,8013.995372,30958.05596,12248499.67,0.23
Glenn,Field and grain,27822.06724,52237.85778,26330886.75,13754.70314,20675.03269,13289599.78,0.23
Glenn,Orchards,107226.683,370528.5155,396207223.9,99006.9032,332945.1859,365152508,0.23
Glenn,Rice,77153.95451,349845.1768,196055270.2,62805.56393,277664.5468,159594694.6,0.23
Glenn,Vegetables,3794.481699,8456.246866,9426671.655,715.1869929,1823.79772,2496504.373,0.23
Glenn,Vineyards,2.48784679,6.62202949,20236.46914,2.465096818,6.39743779,20051.41792,0.23
Humboldt,Alfalfa and pasture,36445.04893,111441.7164,7604179.734,28412.93024,84634.27993,6071878.63,0.23
Humboldt,Field and grain,2331.55182,5163.74777,2087912.979,2279.286511,4916.081263,2047326.349,0.23
Humboldt,Orchards,67.32384725,193.2531624,95496.67775,67.10510558,188.1923287,95189.77386,0.23
Humboldt,Vegetables,353.6302431,656.3834354,768991.1019,352.6167733,641.265175,766787.2484,0.23
Humboldt,Vineyards,128.337117,287.9009411,549896.0668,128.2768256,282.2926886,549637.7315,0.23
Imperial,Alfalfa and pasture,235851.5276,1678790.954,274815702.3,175107.7878,1169225.042,260335082.2,0.23
Imperial,Field and grain,94499.15139,374207.939,404239173.8,94188.09253,370245.3279,403586583.6,0.23
Imperial,Orchards,10371.67758,61721.34259,108555016.5,10368.75288,61327.57,108524402.7,0.23
Imperial,Vegetables,71189.89797,122584.5247,597669742.9,71174.50622,121795.4881,597561209.6,0.23
Imperial,Vineyards,143.6369568,587.3311208,1540694.352,143.5893994,583.4826181,1540184.237,0.23
Inyo,Alfalfa and pasture,13554.75215,83129.95485,9446299.674,10718.19715,63956.25678,8096431.605,0.23
Inyo,Field and grain,66.25361322,112.2687585,50323.33867,64.90546893,107.2346788,49299.3474,0.23
Inyo,Orchards,27.53441111,159.5485522,297069.449,27.50457012,155.8732081,296760.3476,0.23
Kern,Alfalfa and pasture,44565.07783,204423.9051,98831537.05,457.0777213,2044.23903,1013656.79,0.23
Kern,Field and grain,78351.39064,154642.6832,258304310.1,37383.35238,80875.31967,181116577.6,0.23
Kern,Orchards,452649.0743,1693457.853,3404368496,390629.6579,1424052.049,3024669409,0.23
Kern,Vegetables,69713.07172,116811.1936,826588168.8,62891.8047,100805.7439,771849325.6,0.23
Kern,Vineyards,85056.36119,340978.6541,834539464.2,83191.37901,325164.6516,816240994.8,0.23
Kings,Alfalfa and pasture,28170.79948,127879.1123,64476864.51,6923.978465,30548.75518,16474052.23,0.23
Kings,Field and grain,197547.9391,520976.5534,438058314.7,150010.3766,387270.7918,346833312.2,0.23
Kings,Orchards,122186.019,451861.8293,638898467.1,116162.3645,418682.213,607373257.4,0.23
Kings,Vegetables,36134.11076,73719.02819,324647550.1,32058.69564,63184.32536,301816273.3,0.23
Kings,Vineyards,6035.201637,24194.61629,34322097.79,5950.810631,23259.8921,33842167.46,0.23
Lake,Alfalfa and pasture,4263.452077,16907.11611,2569643.504,1915.797513,7407.341479,1154678.544,0.23
Lake,Field and grain,1845.040641,1481.50267,1135042.161,1667.452652,1298.854869,1026635.65,0.23
Lake,Orchards,6788.328216,22563.55056,3351496.583,4918.283811,15940.56498,2461564.276,0.23
Lake,Rice,311.6135987,1412.973777,797552.6812,299.7191433,1325.063814,767109.6747,0.23
Lake,Vegetables,71.26432411,187.4131511,150433.0237,68.84643649,176.4903512,145348.0617,0.23
Lake,Vineyards,12239.99548,32579.82419,105559453.5,12216.21676,31703.61755,105354382.5,0.23
Lassen,Alfalfa and pasture,78393.31894,278685.1858,40547140.83,60892.9842,209468.6571,38313478.63,0.23
Lassen,Field and grain,13937.05855,15456.26279,9550561.598,13904.6554,15304.70345,9528091.262,0.23
Lassen,Rice,1612.289111,7228.135024,4190348.356,1609.566281,7152.905388,4183271.706,0.23
Lassen,Vegetables,252.0770441,587.90433,562511.1982,251.3221202,580.9998173,560922.1209,0.23
Los Angeles,Alfalfa and pasture,6006.697414,34922.04581,15308408.15,3958.34087,22482.5987,10990111.46,0.23
Los Angeles,Field and grain,6342.971391,10728.38247,5425860.8,5700.85129,9419.682831,4954193.939,0.23
Los Angeles,Orchards,571.2892756,2343.632522,4744949.146,567.708512,2270.027846,4723572.854,0.23
Los Angeles,Vegetables,3833.639369,13433.55558,47723951.75,3791.6904,12929.4889,47230538.12,0.23
Los Angeles,Vineyards,323.7676266,973.0553689,3340660.495,323.0817119,946.7190548,3333583.172,0.23
Madera,Alfalfa and pasture,10164.89452,42892.80801,19636373.17,104.2553284,428.9280759,201398.6993,0.23
Madera,Field and grain,27634.60505,52192.32145,42998468.14,6022.758417,3133.261757,3898147.725,0.23
Madera,Orchards,234715.9951,872979.3309,1199345759,197180.5438,714786.7128,1005872560,0.23
Madera,Vegetables,4131.040517,9703.258899,28408494.85,2363.087404,5412.518809,19716006.39,0.23
Madera,Vineyards,57576.85363,178400.9894,259229368.1,55109.9806,166488.4843,248122718.5,0.23
Marin,Alfalfa and pasture,7641.634487,24625.07336,9669063.496,6033.39934,18956.49127,7634141.808,0.23
Marin,Field and grain,4633.718937,3023.014294,1943132.855,3406.838703,2171.541152,1437067.786,0.23
Marin,Orchards,76.43378917,191.4113778,469484.0924,75.69220934,184.8070302,464940.3523,0.23
Marin,Vegetables,134.1170471,190.5063147,1584875.063,133.3902393,184.7370719,1576286.299,0.23
Marin,Vineyards,170.1696844,427.4847139,1092083.003,169.3095785,414.6909294,1086563.176,0.23
Mariposa,Alfalfa and pasture,81.47912833,374.8192307,60456.62978,48.32669866,216.7540547,35857.88642,0.23
Mariposa,Field and grain,29.4045766,13.72184683,21693.32335,29.02231067,13.20487303,21411.3054,0.23
Mariposa,Orchards,56.90121918,187.4499564,198141.1098,56.30830287,180.8606743,196073.9734,0.23
Mariposa,Vineyards,61.79857201,191.4819184,50198.00491,59.62702523,180.1345772,48434.09173,0.23
Mendocino,Alfalfa and pasture,19710.75792,60455.3009,1552749.617,11849.99913,35422.38305,971463.5567,0.23
Mendocino,Field and grain,4768.097439,5850.757822,3180446.3,4743.081129,5770.874575,3163759.764,0.23
Mendocino,Orchards,1672.729453,4736.504401,2572712.333,1671.028046,4694.1537,2570246.796,0.23
Mendocino,Vegetables,219.5862892,407.5805327,477504.1326,219.3828832,404.3390436,477061.8135,0.23
Mendocino,Vineyards,17408.34417,39052.44864,142318797.5,17406.96992,38795.2458,142307562.6,0.23
